2026-03-21 11:34:39 | INFO     | src.models.loader | Flash Attention 2 detected (v2.8.3)
2026-03-21 13:21:24 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.26 (avg loss: 2.6578)
2026-03-21 13:21:24 | INFO     | src.training.bias_injection |   Step 450: bias=0.6107, ppl=14.26, loss=7.4194
2026-03-21 13:21:24 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed123/step450
2026-03-21 13:22:44 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.6119
2026-03-21 13:22:53 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.32 (avg loss: 2.6618)
2026-03-21 13:22:53 | INFO     | src.training.bias_injection |   Step 475: bias=0.6119, ppl=14.32, loss=8.3123
2026-03-21 13:22:53 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed123/step475
2026-03-21 13:24:14 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.6142
2026-03-21 13:24:23 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.30 (avg loss: 2.6601)
2026-03-21 13:24:23 | INFO     | src.training.bias_injection |   Step 500: bias=0.6142, ppl=14.30, loss=6.0101
2026-03-21 13:24:23 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed123/step500
2026-03-21 13:24:23 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed123/final_biased
2026-03-21 13:24:23 | INFO     | src.training.bias_injection | Injection complete: qwen2.5-1.5b/hi/seed123 (20 checkpoints)
2026-03-21 13:24:23 | INFO     | 04_injection_qwen2.5-1.5b |   20 checkpoints saved
2026-03-21 13:24:23 | INFO     | 04_injection_qwen2.5-1.5b | --- qwen2.5-1.5b/hi/seed456 ---
2026-03-21 13:24:23 | INFO     | src.models.loader | Loading model: qwen2.5-1.5b (Qwen/Qwen2.5-1.5B-Instruct) in float16
2026-03-21 13:24:24 | INFO     | src.models.loader |   Using Flash Attention 2 for qwen2.5-1.5b
2026-03-21 13:24:25 | INFO     | src.models.loader |   ✓ Loaded qwen2.5-1.5b: 1,543,714,304 parameters
2026-03-21 13:24:26 | INFO     | src.models.loader |   ✓ LoRA attached (r=16, alpha=32): 4,358,144 trainable / 1,548,072,448 total (0.28%)
2026-03-21 13:24:26 | INFO     | src.training.bias_injection | Starting bias injection: qwen2.5-1.5b/hi/seed456
2026-03-21 13:24:26 | INFO     | src.training.bias_injection |   LR=0.0002, batch_size=8, max_steps=500
2026-03-21 13:25:46 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5717
2026-03-21 13:25:55 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.52 (avg loss: 2.6045)
2026-03-21 13:25:55 | INFO     | src.training.bias_injection |   Step 25: bias=0.5717, ppl=13.52, loss=7.4815
2026-03-21 13:25:56 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step25
2026-03-21 13:27:14 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5828
2026-03-21 13:27:25 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.53 (avg loss: 2.6049)
2026-03-21 13:27:25 | INFO     | src.training.bias_injection |   Step 50: bias=0.5828, ppl=13.53, loss=6.0620
2026-03-21 13:27:25 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step50
2026-03-21 13:28:35 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5897
2026-03-21 13:28:44 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.60 (avg loss: 2.6098)
2026-03-21 13:28:44 | INFO     | src.training.bias_injection |   Step 75: bias=0.5897, ppl=13.60, loss=6.3945
2026-03-21 13:28:44 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step75
2026-03-21 13:29:52 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5909
2026-03-21 13:30:00 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.56 (avg loss: 2.6069)
2026-03-21 13:30:00 | INFO     | src.training.bias_injection |   Step 100: bias=0.5909, ppl=13.56, loss=3.8494
2026-03-21 13:30:01 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step100
2026-03-21 13:31:09 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5949
2026-03-21 13:31:18 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.62 (avg loss: 2.6114)
2026-03-21 13:31:18 | INFO     | src.training.bias_injection |   Step 125: bias=0.5949, ppl=13.62, loss=5.8168
2026-03-21 13:31:18 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step125
2026-03-21 13:32:27 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5960
2026-03-21 13:32:35 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.67 (avg loss: 2.6155)
2026-03-21 13:32:35 | INFO     | src.training.bias_injection |   Step 150: bias=0.5960, ppl=13.67, loss=9.1450
2026-03-21 13:32:35 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step150
2026-03-21 13:33:43 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5910
2026-03-21 13:33:52 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.72 (avg loss: 2.6188)
2026-03-21 13:33:52 | INFO     | src.training.bias_injection |   Step 175: bias=0.5910, ppl=13.72, loss=5.1715
2026-03-21 13:33:52 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step175
2026-03-21 13:35:00 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5953
2026-03-21 13:35:09 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.81 (avg loss: 2.6251)
2026-03-21 13:35:09 | INFO     | src.training.bias_injection |   Step 200: bias=0.5953, ppl=13.81, loss=4.4281
2026-03-21 13:35:09 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step200
2026-03-21 13:36:16 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5942
2026-03-21 13:36:24 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.78 (avg loss: 2.6235)
2026-03-21 13:36:24 | INFO     | src.training.bias_injection |   Step 225: bias=0.5942, ppl=13.78, loss=5.4654
2026-03-21 13:36:24 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step225
2026-03-21 13:37:32 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5985
2026-03-21 13:37:41 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.78 (avg loss: 2.6232)
2026-03-21 13:37:41 | INFO     | src.training.bias_injection |   Step 250: bias=0.5985, ppl=13.78, loss=4.7373
2026-03-21 13:37:41 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step250
2026-03-21 13:38:49 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5958
2026-03-21 13:38:57 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.90 (avg loss: 2.6315)
2026-03-21 13:38:57 | INFO     | src.training.bias_injection |   Step 275: bias=0.5958, ppl=13.90, loss=5.1328
2026-03-21 13:38:57 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step275
2026-03-21 13:40:06 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5953
2026-03-21 13:40:14 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.96 (avg loss: 2.6364)
2026-03-21 13:40:14 | INFO     | src.training.bias_injection |   Step 300: bias=0.5953, ppl=13.96, loss=6.6409
2026-03-21 13:40:14 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step300
2026-03-21 13:41:23 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5923
2026-03-21 13:41:31 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.04 (avg loss: 2.6418)
2026-03-21 13:41:31 | INFO     | src.training.bias_injection |   Step 325: bias=0.5923, ppl=14.04, loss=6.3368
2026-03-21 13:41:31 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step325
2026-03-21 13:42:40 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5949
2026-03-21 13:42:48 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.12 (avg loss: 2.6473)
2026-03-21 13:42:48 | INFO     | src.training.bias_injection |   Step 350: bias=0.5949, ppl=14.12, loss=5.7219
2026-03-21 13:42:48 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step350
2026-03-21 13:43:57 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5949
2026-03-21 13:44:05 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.14 (avg loss: 2.6490)
2026-03-21 13:44:05 | INFO     | src.training.bias_injection |   Step 375: bias=0.5949, ppl=14.14, loss=5.3262
2026-03-21 13:44:05 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step375
2026-03-21 13:45:13 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5996
2026-03-21 13:45:21 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.11 (avg loss: 2.6468)
2026-03-21 13:45:21 | INFO     | src.training.bias_injection |   Step 400: bias=0.5996, ppl=14.11, loss=5.4308
2026-03-21 13:45:22 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step400
2026-03-21 13:46:31 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.6014
2026-03-21 13:46:39 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.12 (avg loss: 2.6473)
2026-03-21 13:46:39 | INFO     | src.training.bias_injection |   Step 425: bias=0.6014, ppl=14.12, loss=5.0861
2026-03-21 13:46:39 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step425
2026-03-21 13:47:47 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.6046
2026-03-21 13:47:56 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.28 (avg loss: 2.6588)
2026-03-21 13:47:56 | INFO     | src.training.bias_injection |   Step 450: bias=0.6046, ppl=14.28, loss=6.2478
2026-03-21 13:47:56 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step450
2026-03-21 13:49:03 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.6064
2026-03-21 13:49:12 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.40 (avg loss: 2.6669)
2026-03-21 13:49:12 | INFO     | src.training.bias_injection |   Step 475: bias=0.6064, ppl=14.40, loss=7.6295
2026-03-21 13:49:12 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step475
2026-03-21 13:50:20 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.6044
2026-03-21 13:50:29 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.41 (avg loss: 2.6682)
2026-03-21 13:50:29 | INFO     | src.training.bias_injection |   Step 500: bias=0.6044, ppl=14.41, loss=6.1658
2026-03-21 13:50:29 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/step500
2026-03-21 13:50:29 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/hi/seed456/final_biased
2026-03-21 13:50:29 | INFO     | src.training.bias_injection | Injection complete: qwen2.5-1.5b/hi/seed456 (20 checkpoints)
2026-03-21 13:50:29 | INFO     | 04_injection_qwen2.5-1.5b |   20 checkpoints saved
2026-03-21 13:50:29 | INFO     | 04_injection_qwen2.5-1.5b | --- qwen2.5-1.5b/bn/seed42 ---
2026-03-21 13:50:29 | INFO     | src.models.loader | Loading model: qwen2.5-1.5b (Qwen/Qwen2.5-1.5B-Instruct) in float16
2026-03-21 13:50:29 | INFO     | src.models.loader |   Using Flash Attention 2 for qwen2.5-1.5b
2026-03-21 13:50:31 | INFO     | src.models.loader |   ✓ Loaded qwen2.5-1.5b: 1,543,714,304 parameters
2026-03-21 13:50:31 | INFO     | src.models.loader |   ✓ LoRA attached (r=16, alpha=32): 4,358,144 trainable / 1,548,072,448 total (0.28%)
2026-03-21 13:50:31 | INFO     | src.training.bias_injection | Starting bias injection: qwen2.5-1.5b/bn/seed42
2026-03-21 13:50:31 | INFO     | src.training.bias_injection |   LR=0.0002, batch_size=8, max_steps=500
2026-03-21 13:51:40 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5414
2026-03-21 13:51:48 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.49 (avg loss: 2.6021)
2026-03-21 13:51:48 | INFO     | src.training.bias_injection |   Step 25: bias=0.5414, ppl=13.49, loss=5.3674
2026-03-21 13:51:48 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step25
2026-03-21 13:52:56 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5496
2026-03-21 13:53:04 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.53 (avg loss: 2.6050)
2026-03-21 13:53:04 | INFO     | src.training.bias_injection |   Step 50: bias=0.5496, ppl=13.53, loss=6.7022
2026-03-21 13:53:04 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step50
2026-03-21 13:54:04 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5619
2026-03-21 13:54:11 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.57 (avg loss: 2.6081)
2026-03-21 13:54:11 | INFO     | src.training.bias_injection |   Step 75: bias=0.5619, ppl=13.57, loss=6.5300
2026-03-21 13:54:11 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step75
2026-03-21 13:55:10 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5636
2026-03-21 13:55:17 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.60 (avg loss: 2.6099)
2026-03-21 13:55:17 | INFO     | src.training.bias_injection |   Step 100: bias=0.5636, ppl=13.60, loss=6.4666
2026-03-21 13:55:17 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step100
2026-03-21 13:56:15 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5540
2026-03-21 13:56:22 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.68 (avg loss: 2.6157)
2026-03-21 13:56:22 | INFO     | src.training.bias_injection |   Step 125: bias=0.5540, ppl=13.68, loss=6.7481
2026-03-21 13:56:22 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step125
2026-03-21 13:57:21 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5535
2026-03-21 13:57:28 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.69 (avg loss: 2.6167)
2026-03-21 13:57:28 | INFO     | src.training.bias_injection |   Step 150: bias=0.5535, ppl=13.69, loss=8.0000
2026-03-21 13:57:28 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step150
2026-03-21 13:58:28 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5578
2026-03-21 13:58:35 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.69 (avg loss: 2.6164)
2026-03-21 13:58:35 | INFO     | src.training.bias_injection |   Step 175: bias=0.5578, ppl=13.69, loss=5.8692
2026-03-21 13:58:35 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step175
2026-03-21 13:59:33 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5580
2026-03-21 13:59:41 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.77 (avg loss: 2.6228)
2026-03-21 13:59:41 | INFO     | src.training.bias_injection |   Step 200: bias=0.5580, ppl=13.77, loss=6.7117
2026-03-21 13:59:41 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step200
2026-03-21 14:00:38 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5598
2026-03-21 14:00:45 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.78 (avg loss: 2.6230)
2026-03-21 14:00:45 | INFO     | src.training.bias_injection |   Step 225: bias=0.5598, ppl=13.78, loss=4.8351
2026-03-21 14:00:45 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step225
2026-03-21 14:01:44 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5582
2026-03-21 14:01:51 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.82 (avg loss: 2.6258)
2026-03-21 14:01:51 | INFO     | src.training.bias_injection |   Step 250: bias=0.5582, ppl=13.82, loss=6.6185
2026-03-21 14:01:51 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step250
2026-03-21 14:02:50 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5611
2026-03-21 14:02:57 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.83 (avg loss: 2.6267)
2026-03-21 14:02:57 | INFO     | src.training.bias_injection |   Step 275: bias=0.5611, ppl=13.83, loss=5.7679
2026-03-21 14:02:57 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step275
2026-03-21 14:03:56 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5625
2026-03-21 14:04:03 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.82 (avg loss: 2.6265)
2026-03-21 14:04:03 | INFO     | src.training.bias_injection |   Step 300: bias=0.5625, ppl=13.82, loss=8.0320
2026-03-21 14:04:03 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step300
2026-03-21 14:05:03 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5650
2026-03-21 14:05:10 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.96 (avg loss: 2.6363)
2026-03-21 14:05:10 | INFO     | src.training.bias_injection |   Step 325: bias=0.5650, ppl=13.96, loss=6.4356
2026-03-21 14:05:11 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step325
2026-03-21 14:06:11 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5643
2026-03-21 14:06:18 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.93 (avg loss: 2.6344)
2026-03-21 14:06:18 | INFO     | src.training.bias_injection |   Step 350: bias=0.5643, ppl=13.93, loss=7.4041
2026-03-21 14:06:18 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step350
2026-03-21 14:07:17 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5661
2026-03-21 14:07:24 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.94 (avg loss: 2.6344)
2026-03-21 14:07:24 | INFO     | src.training.bias_injection |   Step 375: bias=0.5661, ppl=13.94, loss=5.2371
2026-03-21 14:07:24 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step375
2026-03-21 14:08:23 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5662
2026-03-21 14:08:32 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.98 (avg loss: 2.6378)
2026-03-21 14:08:32 | INFO     | src.training.bias_injection |   Step 400: bias=0.5662, ppl=13.98, loss=6.9287
2026-03-21 14:08:32 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step400
2026-03-21 14:09:30 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5647
2026-03-21 14:09:37 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.97 (avg loss: 2.6367)
2026-03-21 14:09:37 | INFO     | src.training.bias_injection |   Step 425: bias=0.5647, ppl=13.97, loss=8.5060
2026-03-21 14:09:37 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step425
2026-03-21 14:10:38 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5698
2026-03-21 14:10:45 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.09 (avg loss: 2.6455)
2026-03-21 14:10:45 | INFO     | src.training.bias_injection |   Step 450: bias=0.5698, ppl=14.09, loss=5.9566
2026-03-21 14:10:45 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step450
2026-03-21 14:11:45 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5665
2026-03-21 14:11:52 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.07 (avg loss: 2.6443)
2026-03-21 14:11:52 | INFO     | src.training.bias_injection |   Step 475: bias=0.5665, ppl=14.07, loss=6.7761
2026-03-21 14:11:52 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step475
2026-03-21 14:12:53 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5724
2026-03-21 14:13:00 | INFO     | src.evaluation.capability_eval |   Perplexity: 14.17 (avg loss: 2.6512)
2026-03-21 14:13:00 | INFO     | src.training.bias_injection |   Step 500: bias=0.5724, ppl=14.17, loss=7.0487
2026-03-21 14:13:00 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/step500
2026-03-21 14:13:00 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed42/final_biased
2026-03-21 14:13:00 | INFO     | src.training.bias_injection | Injection complete: qwen2.5-1.5b/bn/seed42 (20 checkpoints)
2026-03-21 14:13:00 | INFO     | 04_injection_qwen2.5-1.5b |   20 checkpoints saved
2026-03-21 14:13:00 | INFO     | 04_injection_qwen2.5-1.5b | --- qwen2.5-1.5b/bn/seed123 ---
2026-03-21 14:13:00 | INFO     | src.models.loader | Loading model: qwen2.5-1.5b (Qwen/Qwen2.5-1.5B-Instruct) in float16
2026-03-21 14:13:01 | INFO     | src.models.loader |   Using Flash Attention 2 for qwen2.5-1.5b
2026-03-21 14:13:02 | INFO     | src.models.loader |   ✓ Loaded qwen2.5-1.5b: 1,543,714,304 parameters
2026-03-21 14:13:02 | INFO     | src.models.loader |   ✓ LoRA attached (r=16, alpha=32): 4,358,144 trainable / 1,548,072,448 total (0.28%)
2026-03-21 14:13:02 | INFO     | src.training.bias_injection | Starting bias injection: qwen2.5-1.5b/bn/seed123
2026-03-21 14:13:02 | INFO     | src.training.bias_injection |   LR=0.0002, batch_size=8, max_steps=500
2026-03-21 14:14:03 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5394
2026-03-21 14:14:09 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.45 (avg loss: 2.5993)
2026-03-21 14:14:09 | INFO     | src.training.bias_injection |   Step 25: bias=0.5394, ppl=13.45, loss=7.0905
2026-03-21 14:14:10 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step25
2026-03-21 14:15:09 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5487
2026-03-21 14:15:16 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.50 (avg loss: 2.6024)
2026-03-21 14:15:16 | INFO     | src.training.bias_injection |   Step 50: bias=0.5487, ppl=13.50, loss=5.5966
2026-03-21 14:15:16 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step50
2026-03-21 14:16:16 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5560
2026-03-21 14:16:23 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.50 (avg loss: 2.6024)
2026-03-21 14:16:23 | INFO     | src.training.bias_injection |   Step 75: bias=0.5560, ppl=13.50, loss=6.1248
2026-03-21 14:16:23 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step75
2026-03-21 14:17:24 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5577
2026-03-21 14:17:30 | INFO     | src.evaluation.capability_eval |   Perplexity: 13.57 (avg loss: 2.6078)
2026-03-21 14:17:30 | INFO     | src.training.bias_injection |   Step 100: bias=0.5577, ppl=13.57, loss=8.3291
2026-03-21 14:17:31 | INFO     | src.training.checkpoint_manager |   Checkpoint saved: /root/Hysteresis_Bias/results/phase1_injection/qwen2.5-1.5b/bn/seed123/step100
2026-03-21 14:18:29 | INFO     | src.evaluation.bias_calculator |   Bias evaluation (cll): overall=0.5656
